CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_Total,Segment
16549.0,25,2,781.52,4,2,3,423,9,Potential Loyalists
16550.0,9,9,2266.25,4,4,4,444,12,Champions
16551.0,31,2,617.17,3,2,3,323,8,Potential Loyalists
16552.0,143,2,379.73,2,2,2,222,6,Others
16553.0,64,14,5664.57,3,4,4,344,11,Loyal Customers
16554.0,105,5,221.01,2,4,1,241,7,At Risk
16555.0,10,1,151.98,4,2,1,421,7,Potential Loyalists
16556.0,6,6,2556.37,4,4,4,444,12,Champions
16557.0,38,1,101.15,3,2,1,321,6,Potential Loyalists
16558.0,22,17,4280.95,4,4,4,444,12,Champions
16560.0,259,1,332.18,1,2,2,122,5,Others
16565.0,265,1,173.7,1,2,1,121,4,Others
16566.0,71,4,463.23,3,3,2,332,8,Loyal Customers
16567.0,95,2,865.6,2,2,3,223,7,Others
16570.0,28,10,2026.12,3,4,4,344,11,Loyal Customers
16571.0,58,3,858.83,3,3,3,333,9,Loyal Customers
16572.0,28,4,999.7,3,3,3,333,9,Loyal Customers
16573.0,183,2,282.38,1,2,2,122,5,Others
16579.0,266,1,-30.599999999999998,1,2,1,121,4,Others
16581.0,56,2,70.44,3,2,1,321,6,Potential Loyalists
16582.0,14,1,313.62,4,2,2,422,8,Potential Loyalists
16583.0,274,1,233.45,1,2,1,121,4,Others
16584.0,147,2,583.89,2,2,3,223,7,Others
16586.0,149,1,463.95,1,2,2,122,5,Others
16587.0,133,1,225.15,2,2,1,221,5,Others
16589.0,7,2,214.68,4,2,1,421,7,Potential Loyalists
16592.0,37,12,2190.43,3,4,4,344,11,Loyal Customers
16593.0,90,2,255.5,2,2,2,222,6,Others
16596.0,267,1,120.65,1,2,1,121,4,Others
16598.0,178,2,140.7,1,2,1,121,4,Others
16600.0,154,2,237.46,1,2,1,121,4,Others
16607.0,8,12,1958.54,4,4,4,444,12,Champions
16609.0,23,6,2706.7400000000002,4,4,4,444,12,Champions
16610.0,120,1,75.66,2,2,1,221,5,Others
16611.0,87,2,120.99000000000001,2,2,1,221,5,Others
16612.0,20,3,870.3000000000001,4,3,3,433,10,Loyal Customers
16614.0,83,1,506.19,2,2,2,222,6,Others
16616.0,58,1,210.10000000000002,3,2,1,321,6,Potential Loyalists
16617.0,136,1,151.85,2,2,1,221,5,Others
16618.0,104,5,1424.34,2,4,4,244,10,At Risk
16619.0,154,2,204.41,1,2,1,121,4,Others
16620.0,161,1,95.75999999999999,1,2,1,121,4,Others
16621.0,48,3,609.41,3,3,3,333,9,Loyal Customers
16623.0,146,1,129.45,2,2,1,221,5,Others
16624.0,98,1,426.43,2,2,2,222,6,Others
16625.0,175,1,333.08,1,2,2,122,5,Others
16626.0,14,8,2163.24,4,4,4,444,12,Champions
16628.0,7,5,1614.83,4,4,4,444,12,Champions
16633.0,15,3,1168.26,4,3,3,433,10,Loyal Customers
16634.0,123,2,217.9,2,2,1,221,5,Others
16637.0,24,2,530.55,4,2,2,422,8,Potential Loyalists
16638.0,7,9,1425.46,4,4,4,444,12,Champions
16639.0,107,2,471.15000000000003,2,2,2,222,6,Others
16641.0,6,1,231.10000000000002,4,2,1,421,7,Potential Loyalists
16642.0,107,2,299.23,2,2,2,222,6,Others
16643.0,146,1,487.51,2,2,2,222,6,Others
16644.0,78,2,833.78,2,2,3,223,7,Others
16647.0,70,2,214.06,3,2,1,321,6,Potential Loyalists
16652.0,1,8,4409.91,4,4,4,444,12,Champions
16654.0,42,5,594.97,3,4,3,343,10,Loyal Customers
16655.0,32,3,1868.89,3,3,4,334,10,Loyal Customers
16656.0,17,14,6211.69,4,4,4,444,12,Champions
16657.0,49,2,446.11,3,2,2,322,7,Potential Loyalists
16658.0,269,1,123.24,1,2,1,121,4,Others
16659.0,90,1,39.12,2,2,1,221,5,Others
16660.0,111,2,384.36,2,2,2,222,6,Others
16665.0,263,1,135.39999999999998,1,2,1,121,4,Others
16667.0,185,1,203.35,1,2,1,121,4,Others
16668.0,17,5,266.52,4,4,2,442,10,Champions
16670.0,7,11,3185.32,4,4,4,444,12,Champions
16671.0,65,1,1382.88,3,2,4,324,9,Potential Loyalists
16672.0,13,19,6262.39,4,4,4,444,12,Champions
16676.0,105,4,1065.1,2,3,3,233,8,At Risk
16678.0,20,8,1827.84,4,4,4,444,12,Champions
16679.0,267,1,129.75,1,2,1,121,4,Others
16681.0,45,4,1332.68,3,3,4,334,10,Loyal Customers
16682.0,59,2,626.3,3,2,3,323,8,Potential Loyalists
16684.0,34,21,33122.02,3,4,4,344,11,Loyal Customers
16686.0,4,7,2046.17,4,4,4,444,12,Champions
16690.0,102,1,86.5,2,2,1,221,5,Others
16692.0,157,2,1276.0,1,2,3,123,6,Others
16693.0,172,1,157.56,1,2,1,121,4,Others
16696.0,36,4,657.9000000000001,3,3,3,333,9,Loyal Customers
16697.0,142,1,112.75,2,2,1,221,5,Others
16698.0,127,2,1998.0,2,2,4,224,8,Others
16700.0,22,14,4059.4,4,4,4,444,12,Champions
16701.0,30,15,3802.39,3,4,4,344,11,Loyal Customers
16705.0,41,15,8155.02,3,4,4,344,11,Loyal Customers
16706.0,15,1,291.53,4,2,2,422,8,Potential Loyalists
16709.0,100,4,1984.5900000000001,2,3,4,234,9,At Risk
16710.0,39,7,1843.89,3,4,4,344,11,Loyal Customers
16711.0,41,3,909.87,3,3,3,333,9,Loyal Customers
16712.0,9,7,2017.06,4,4,4,444,12,Champions
16713.0,16,15,3909.37,4,4,4,444,12,Champions
16714.0,119,4,911.53,2,3,3,233,8,At Risk
16716.0,167,3,319.8000000000001,1,3,2,132,6,At Risk
16717.0,45,5,576.59,3,4,3,343,10,Loyal Customers
16718.0,270,1,623.75,1,2,3,123,6,Others
16719.0,49,6,1269.93,3,4,3,343,10,Loyal Customers
16721.0,163,1,292.47,1,2,2,122,5,Others
16722.0,7,12,3214.9,4,4,4,444,12,Champions
16723.0,8,1,424.15,4,2,2,422,8,Potential Loyalists
16725.0,203,8,775.07,1,4,3,143,8,At Risk
16726.0,97,4,795.19,2,3,3,233,8,At Risk
16727.0,265,1,272.82,1,2,2,122,5,Others
16728.0,67,3,550.0,3,3,3,333,9,Loyal Customers
16729.0,15,20,4873.01,4,4,4,444,12,Champions
16730.0,135,3,440.62,2,3,2,232,7,At Risk
16734.0,15,2,306.15999999999997,4,2,2,422,8,Potential Loyalists
16735.0,136,3,1094.6200000000001,2,3,3,233,8,At Risk
16738.0,198,1,3.75,1,2,1,121,4,Others
16739.0,73,2,312.55,2,2,2,222,6,Others
16743.0,14,7,1839.6100000000001,4,4,4,444,12,Champions
16744.0,46,2,241.69,3,2,1,321,6,Potential Loyalists
16745.0,20,16,5887.33,4,4,4,444,12,Champions
16746.0,1,13,4417.73,4,4,4,444,12,Champions
16748.0,118,3,910.2,2,3,3,233,8,At Risk
16750.0,22,3,416.12,4,3,2,432,9,Loyal Customers
16752.0,273,1,207.5,1,2,1,121,4,Others
16754.0,273,1,2002.4,1,2,4,124,7,Others
16755.0,15,5,1484.63,4,4,4,444,12,Champions
16756.0,115,1,239.4,2,2,1,221,5,Others
16757.0,219,1,106.83000000000001,1,2,1,121,4,Others
16762.0,45,1,314.15000000000003,3,2,2,322,7,Potential Loyalists
16763.0,86,2,594.9,2,2,3,223,7,Others
16764.0,27,3,522.0600000000001,4,3,2,432,9,Loyal Customers
16765.0,195,1,34.0,1,2,1,121,4,Others
16766.0,174,2,1145.6,1,2,3,123,6,Others
16767.0,14,6,4234.36,4,4,4,444,12,Champions
16768.0,4,3,274.74,4,3,2,432,9,Loyal Customers
16769.0,161,1,380.39,1,2,2,122,5,Others
16770.0,137,5,631.28,2,4,3,243,9,At Risk
16771.0,176,3,1655.95,1,3,4,134,8,At Risk
16774.0,17,4,535.6,4,3,3,433,10,Loyal Customers
16775.0,23,8,1174.55,4,4,3,443,11,Champions
16777.0,158,1,177.25,1,2,1,121,4,Others
16778.0,175,1,93.18,1,2,1,121,4,Others
16779.0,7,20,6297.06,4,4,4,444,12,Champions
16780.0,1,2,425.19,4,2,2,422,8,Potential Loyalists
16781.0,266,2,294.65,1,2,2,122,5,Others
16782.0,39,14,1610.6000000000001,3,4,4,344,11,Loyal Customers
16788.0,24,2,597.48,4,2,3,423,9,Potential Loyalists
16791.0,23,5,800.27,4,4,3,443,11,Champions
16792.0,183,2,110.38000000000001,1,3,1,131,5,At Risk
16794.0,9,5,615.8,4,4,3,443,11,Champions
16795.0,266,1,414.88,1,2,2,122,5,Others
16801.0,64,5,867.83,3,4,3,343,10,Loyal Customers
16804.0,171,1,118.05,1,2,1,121,4,Others
16805.0,74,2,460.59,2,3,2,232,7,At Risk
16806.0,4,4,801.49,4,3,3,433,10,Loyal Customers
16807.0,43,3,1121.59,3,3,3,333,9,Loyal Customers
16808.0,175,1,166.5,1,2,1,121,4,Others
16809.0,37,4,468.74,3,3,2,332,8,Loyal Customers
16810.0,93,2,275.64,2,3,2,232,7,At Risk
16812.0,261,1,479.35,1,2,2,122,5,Others
16813.0,14,6,1062.18,4,4,3,443,11,Champions
16814.0,9,17,5198.19,4,4,4,444,12,Champions
16816.0,4,4,417.06,4,3,2,432,9,Loyal Customers
16817.0,76,11,1021.63,2,4,3,243,9,At Risk
16818.0,7,10,2070.8,4,4,4,444,12,Champions
16823.0,128,1,358.38,2,2,2,222,6,Others
16824.0,65,1,222.9,3,2,1,321,6,Potential Loyalists
16825.0,86,1,318.7,2,2,2,222,6,Others
16828.0,13,1,113.5,4,2,1,421,7,Potential Loyalists
16829.0,57,1,197.22,3,2,1,321,6,Potential Loyalists
16832.0,85,3,199.15,2,3,1,231,6,At Risk
16833.0,160,3,671.29,1,3,3,133,7,At Risk
16834.0,128,1,413.46,2,2,2,222,6,Others
16835.0,29,2,180.85,3,3,1,331,7,Loyal Customers
16836.0,17,1,91.32000000000001,4,2,1,421,7,Potential Loyalists
16837.0,58,10,1908.49,3,4,4,344,11,Loyal Customers
16838.0,98,3,582.9,2,3,3,233,8,At Risk
16839.0,10,25,10800.04,4,4,4,444,12,Champions
16841.0,8,6,1465.86,4,4,4,444,12,Champions
16842.0,1,3,1264.19,4,3,3,433,10,Loyal Customers
16843.0,35,12,7358.85,3,4,4,344,11,Loyal Customers
16849.0,87,1,124.57,2,2,1,221,5,Others
16850.0,234,1,332.41,1,2,2,122,5,Others
16852.0,77,1,113.06,2,2,1,221,5,Others
16858.0,267,2,345.89000000000004,1,3,2,132,6,At Risk
16859.0,7,5,473.14,4,4,2,442,10,Champions
16861.0,59,2,48.69000000000001,3,3,1,331,7,Loyal Customers
16863.0,261,2,162.8,1,3,1,131,5,At Risk
16866.0,41,3,207.73999999999998,3,3,1,331,7,Loyal Customers
16869.0,66,2,387.68,3,3,2,332,8,Loyal Customers
16871.0,99,5,1986.97,2,4,4,244,10,At Risk
16872.0,6,2,464.68000000000006,4,3,2,432,9,Loyal Customers
16873.0,28,7,3825.67,3,4,4,344,11,Loyal Customers
16875.0,42,7,1078.95,3,4,3,343,10,Loyal Customers
16877.0,53,2,188.98,3,3,1,331,7,Loyal Customers
16880.0,27,5,856.91,4,4,3,443,11,Champions
16882.0,140,2,215.70000000000002,2,3,1,231,6,At Risk
16883.0,88,2,276.73,2,3,2,232,7,At Risk
16885.0,258,1,190.65,1,2,1,121,4,Others
16889.0,95,3,1578.67,2,3,4,234,9,At Risk
16891.0,42,2,437.92,3,3,2,332,8,Loyal Customers
16892.0,84,2,87.03,2,3,1,231,6,At Risk
16893.0,267,1,145.93,1,2,1,121,4,Others
16897.0,200,3,213.03,1,3,1,131,5,At Risk
16898.0,78,3,255.12,2,3,2,232,7,At Risk
16899.0,50,3,510.18,3,3,2,332,8,Loyal Customers
16902.0,17,1,1706.88,4,2,4,424,10,Potential Loyalists
16904.0,9,13,3034.07,4,4,4,444,12,Champions
16905.0,137,4,836.98,2,3,3,233,8,At Risk
16906.0,87,3,394.94,2,3,2,232,7,At Risk
16907.0,49,4,711.88,3,3,3,333,9,Loyal Customers
16912.0,35,9,1524.17,3,4,4,344,11,Loyal Customers
16913.0,191,1,113.44,1,2,1,121,4,Others
16915.0,28,4,382.39000000000004,3,3,2,332,8,Loyal Customers
16916.0,273,1,198.08,1,2,1,121,4,Others
16917.0,177,1,391.52,1,2,2,122,5,Others
16918.0,60,2,523.03,3,3,2,332,8,Loyal Customers
16919.0,57,11,2596.45,3,4,4,344,11,Loyal Customers
16923.0,53,20,3817.76,3,4,4,344,11,Loyal Customers
16926.0,272,1,230.25,1,2,1,121,4,Others
16927.0,16,3,543.05,4,3,3,433,10,Loyal Customers
16928.0,2,16,2138.15,4,4,4,444,12,Champions
16929.0,28,2,428.88,3,3,2,332,8,Loyal Customers
16931.0,4,14,2918.8,4,4,4,444,12,Champions
16933.0,136,3,208.03,2,3,1,231,6,At Risk
16938.0,80,4,1577.5,2,3,4,234,9,At Risk
16940.0,70,2,1868.36,3,3,4,334,10,Loyal Customers
16942.0,37,8,1422.66,3,4,4,344,11,Loyal Customers
16943.0,112,3,816.73,2,3,3,233,8,At Risk
16945.0,14,12,2705.21,4,4,4,444,12,Champions
16947.0,136,1,406.48,2,2,2,222,6,Others
16948.0,39,3,435.02,3,3,2,332,8,Loyal Customers
16949.0,80,5,768.75,2,4,3,243,9,At Risk
16950.0,25,2,778.41,4,3,3,433,10,Loyal Customers
16951.0,24,4,1262.75,4,3,3,433,10,Loyal Customers
16952.0,10,2,167.61,4,3,1,431,8,Loyal Customers
16954.0,25,4,1245.3799999999999,4,3,3,433,10,Loyal Customers
16955.0,85,5,493.67,2,4,2,242,8,At Risk
16957.0,140,2,416.64,2,3,2,232,7,At Risk
16960.0,153,1,201.53,1,2,1,121,4,Others
16961.0,17,1,234.17,4,2,1,421,7,Potential Loyalists
16963.0,88,1,110.55000000000001,2,2,1,221,5,Others
16965.0,127,1,201.19,2,2,1,221,5,Others
16966.0,64,6,1480.56,3,4,4,344,11,Loyal Customers
16967.0,90,1,319.02,2,2,2,222,6,Others
16968.0,8,1,253.31,4,2,2,422,8,Potential Loyalists
16969.0,35,2,478.96000000000004,3,3,2,332,8,Loyal Customers
16976.0,168,1,251.51999999999998,1,2,2,122,5,Others
16979.0,48,3,545.6999999999999,3,3,3,333,9,Loyal Customers
16980.0,156,2,1078.96,1,3,3,133,7,At Risk
16983.0,81,5,874.17,2,4,3,243,9,At Risk
16984.0,1,2,3159.85,4,3,4,434,11,Loyal Customers
16985.0,58,8,3576.04,3,4,4,344,11,Loyal Customers
16987.0,71,3,629.45,3,3,3,333,9,Loyal Customers
16989.0,51,1,857.7,3,2,3,323,8,Potential Loyalists
16990.0,119,1,179.0,2,2,1,221,5,Others
16992.0,100,3,658.7,2,3,3,233,8,At Risk
16995.0,273,1,-1.25,1,2,1,121,4,Others
16996.0,8,8,1012.2800000000001,4,4,3,443,11,Champions
16997.0,189,3,702.0,1,3,3,133,7,At Risk
16998.0,50,6,287.02000000000004,3,4,2,342,9,Loyal Customers
17001.0,14,7,2471.09,4,4,4,444,12,Champions
17002.0,116,2,993.52,2,3,3,233,8,At Risk
17007.0,56,6,562.94,3,4,3,343,10,Loyal Customers
17015.0,86,1,524.5,2,2,2,222,6,Others
17017.0,58,20,5326.349999999999,3,4,4,344,11,Loyal Customers
17018.0,226,1,405.0,1,2,2,122,5,Others
17019.0,162,3,995.93,1,3,3,133,7,At Risk
17024.0,58,1,31.25,3,2,1,321,6,Potential Loyalists
17025.0,274,2,160.97,1,3,1,131,5,At Risk
17026.0,86,2,154.82999999999998,2,3,1,231,6,At Risk
17027.0,80,5,614.18,2,4,3,243,9,At Risk
17029.0,11,2,716.0,4,3,3,433,10,Loyal Customers
17031.0,55,1,225.95,3,2,1,321,6,Potential Loyalists
17033.0,115,2,608.1,2,3,3,233,8,At Risk
17034.0,188,1,141.79999999999998,1,2,1,121,4,Others
17035.0,146,3,388.33,2,3,2,232,7,At Risk
17040.0,38,1,449.73,3,2,2,322,7,Potential Loyalists
17041.0,9,3,735.09,4,3,3,433,10,Loyal Customers
17042.0,22,4,922.8199999999999,4,3,3,433,10,Loyal Customers
17043.0,79,2,324.96999999999997,2,3,2,232,7,At Risk
17044.0,260,1,-35.1,1,2,1,121,4,Others
17045.0,14,3,339.44,4,3,2,432,9,Loyal Customers
17046.0,58,1,642.02,3,2,3,323,8,Potential Loyalists
17047.0,106,2,749.4300000000001,2,3,3,233,8,At Risk
17048.0,16,6,864.32,4,4,3,443,11,Champions
17049.0,18,6,2598.75,4,4,4,444,12,Champions
17050.0,88,5,2660.59,2,4,4,244,10,At Risk
17051.0,95,1,247.14000000000001,2,2,2,222,6,Others
17053.0,29,2,496.38,3,3,2,332,8,Loyal Customers
17054.0,35,5,1204.82,3,4,3,343,10,Loyal Customers
17058.0,100,2,819.66,2,3,3,233,8,At Risk
17059.0,11,4,2250.1,4,3,4,434,11,Loyal Customers
17060.0,167,1,234.24,1,2,1,121,4,Others
17061.0,11,11,4542.7300000000005,4,4,4,444,12,Champions
17062.0,214,5,534.47,1,4,3,143,8,At Risk
17063.0,59,6,636.9200000000001,3,4,3,343,10,Loyal Customers
17064.0,83,2,461.3,2,3,2,232,7,At Risk
17065.0,44,1,-112.35,3,2,1,321,6,Potential Loyalists
17068.0,11,16,3260.69,4,4,4,444,12,Champions
17069.0,51,8,1458.65,3,4,4,344,11,Loyal Customers
17070.0,15,1,312.14,4,2,2,422,8,Potential Loyalists
17071.0,35,8,1383.72,3,4,4,344,11,Loyal Customers
17073.0,10,1,453.79,4,2,2,422,8,Potential Loyalists
17075.0,154,4,675.72,1,3,3,133,7,At Risk
17076.0,174,2,334.2,1,3,2,132,6,At Risk
17080.0,169,2,74.2,1,3,1,131,5,At Risk
17082.0,219,1,636.94,1,2,3,123,6,Others
17083.0,10,3,1405.78,4,3,4,434,11,Loyal Customers
17085.0,24,6,1555.05,4,4,4,444,12,Champions
17088.0,83,2,1399.1100000000001,2,3,4,234,9,At Risk
17090.0,128,3,649.05,2,3,3,233,8,At Risk
17091.0,86,6,1969.46,2,4,4,244,10,At Risk
17092.0,27,2,633.07,4,3,3,433,10,Loyal Customers
17094.0,219,2,270.20000000000005,1,3,2,132,6,At Risk
17095.0,199,4,325.85,1,3,2,132,6,At Risk
17096.0,37,3,419.09,3,3,2,332,8,Loyal Customers
17097.0,1,7,623.03,4,4,3,443,11,Champions
17101.0,79,1,230.57999999999998,2,2,1,221,5,Others
17102.0,162,1,25.5,1,2,1,121,4,Others
17105.0,60,2,665.78,3,3,3,333,9,Loyal Customers
17107.0,56,3,6334.06,3,3,4,334,10,Loyal Customers
17109.0,133,2,464.59000000000003,2,3,2,232,7,At Risk
17110.0,66,1,163.29999999999998,3,2,1,321,6,Potential Loyalists
17114.0,39,8,542.19,3,4,3,343,10,Loyal Customers
17115.0,80,4,582.22,2,3,3,233,8,At Risk
17117.0,189,1,116.19999999999999,1,2,1,121,4,Others
17118.0,218,1,157.02,1,2,1,121,4,Others
17120.0,134,1,307.46,2,2,2,222,6,Others
17122.0,20,1,138.32,4,2,1,421,7,Potential Loyalists
17123.0,62,1,345.29999999999995,3,2,2,322,7,Potential Loyalists
17124.0,86,1,298.89,2,2,2,222,6,Others
17126.0,53,7,991.85,3,4,3,343,10,Loyal Customers
17128.0,235,1,157.09,1,2,1,121,4,Others
17133.0,91,3,2478.79,2,3,4,234,9,At Risk
17134.0,7,2,425.0,4,3,2,432,9,Loyal Customers
17135.0,190,2,500.55,1,3,2,132,6,At Risk
17138.0,176,1,380.5,1,2,2,122,5,Others
17139.0,23,9,6823.02,4,4,4,444,12,Champions
17140.0,148,1,465.32,1,2,2,122,5,Others
17142.0,140,1,579.0,2,2,3,223,7,Others
17146.0,6,3,749.78,4,3,3,433,10,Loyal Customers
17147.0,107,4,938.16,2,3,3,233,8,At Risk
17152.0,95,4,1503.5,2,3,4,234,9,At Risk
17155.0,78,1,143.3,2,2,1,221,5,Others
17157.0,73,2,149.01,2,3,1,231,6,At Risk
17158.0,133,2,698.55,2,3,3,233,8,At Risk
17159.0,72,1,528.45,3,2,2,322,7,Potential Loyalists
17160.0,10,5,3001.18,4,4,4,444,12,Champions
17162.0,32,10,1455.41,3,4,4,344,11,Loyal Customers
17164.0,52,3,1270.42,3,3,3,333,9,Loyal Customers
17165.0,185,1,158.68,1,2,1,121,4,Others
17166.0,97,2,110.74,2,3,1,231,6,At Risk
17169.0,80,2,296.43,2,3,2,232,7,At Risk
17171.0,190,1,224.91,1,2,1,121,4,Others
17173.0,2,3,950.31,4,3,3,433,10,Loyal Customers
17174.0,118,1,59.9,2,2,1,221,5,Others
17175.0,38,4,1119.8799999999999,3,3,3,333,9,Loyal Customers
17176.0,102,1,306.13,2,2,2,222,6,Others
17179.0,79,3,711.79,2,3,3,233,8,At Risk
17180.0,142,5,549.21,2,4,3,243,9,At Risk
17181.0,274,1,155.52,1,2,1,121,4,Others
17183.0,6,1,329.67,4,2,2,422,8,Potential Loyalists
17187.0,127,1,203.95,2,2,1,221,5,Others
17188.0,65,7,1616.44,3,4,4,344,11,Loyal Customers
17189.0,7,2,384.40000000000003,4,3,2,432,9,Loyal Customers
17190.0,87,2,0.0,2,3,1,231,6,At Risk
17191.0,92,5,1175.7,2,4,3,243,9,At Risk
17193.0,73,3,440.26000000000005,2,3,2,232,7,At Risk
17194.0,174,2,262.62,1,3,2,132,6,At Risk
17198.0,266,2,521.66,1,3,2,132,6,At Risk
17204.0,70,9,1352.91,3,4,4,344,11,Loyal Customers
17211.0,81,7,1447.34,2,4,4,244,10,At Risk
17212.0,154,1,226.85,1,2,1,121,4,Others
17213.0,42,9,1739.8600000000001,3,4,4,344,11,Loyal Customers
17214.0,150,4,613.67,1,3,3,133,7,At Risk
17217.0,135,1,113.5,2,2,1,221,5,Others
17218.0,115,5,948.58,2,4,3,243,9,At Risk
17220.0,27,8,2172.4,4,4,4,444,12,Champions
17223.0,211,2,426.79,1,3,2,132,6,At Risk
17226.0,209,1,393.49,1,2,2,122,5,Others
17227.0,73,3,473.75,2,3,2,232,7,At Risk
17228.0,108,4,687.58,2,3,3,233,8,At Risk
17229.0,43,1,157.71,3,2,1,321,6,Potential Loyalists
17230.0,165,11,3466.67,1,4,4,144,9,At Risk
17231.0,27,9,1903.1200000000001,4,4,4,444,12,Champions
17234.0,83,1,149.89000000000001,2,2,1,221,5,Others
17235.0,273,1,341.9,1,2,2,122,5,Others
17236.0,80,5,697.73,2,4,3,243,9,At Risk
17238.0,37,11,1959.92,3,4,4,344,11,Loyal Customers
17239.0,213,2,379.95,1,3,2,132,6,At Risk
17242.0,9,2,1135.04,4,3,3,433,10,Loyal Customers
17243.0,14,18,3971.02,4,4,4,444,12,Champions
17245.0,105,1,171.45,2,2,1,221,5,Others
17248.0,21,1,318.65,4,2,2,422,8,Potential Loyalists
17250.0,162,1,162.65,1,2,1,121,4,Others
17251.0,263,1,283.28000000000003,1,2,2,122,5,Others
17252.0,17,2,353.86,4,3,2,432,9,Loyal Customers
17255.0,200,1,112.46,1,2,1,121,4,Others
17256.0,8,2,240.0,4,3,1,431,8,Loyal Customers
17259.0,49,2,603.37,3,3,3,333,9,Loyal Customers
17262.0,128,4,955.3600000000001,2,3,3,233,8,At Risk
17263.0,109,1,63.440000000000005,2,2,1,221,5,Others
17265.0,39,2,562.9,3,3,3,333,9,Loyal Customers
17266.0,48,1,113.06,3,2,1,321,6,Potential Loyalists
17267.0,28,2,317.62,3,3,2,332,8,Loyal Customers
17268.0,8,4,763.64,4,3,3,433,10,Loyal Customers
17272.0,97,3,1405.34,2,3,4,234,9,At Risk
17277.0,128,2,1065.3500000000001,2,3,3,233,8,At Risk
17278.0,142,1,246.04,2,2,2,222,6,Others
17282.0,31,3,1703.41,3,3,4,334,10,Loyal Customers
17284.0,21,6,1483.24,4,4,4,444,12,Champions
17287.0,44,5,702.41,3,4,3,343,10,Loyal Customers
17288.0,108,5,663.7,2,4,3,243,9,At Risk
17289.0,81,1,167.35999999999999,2,2,1,221,5,Others
17291.0,209,1,550.8000000000001,1,2,3,123,6,Others
17293.0,20,5,867.03,4,4,3,443,11,Champions
17298.0,2,2,498.42,4,3,2,432,9,Loyal Customers
17299.0,1,2,268.19,4,3,2,432,9,Loyal Customers
17302.0,14,4,645.91,4,3,3,433,10,Loyal Customers
17303.0,262,1,250.04,1,2,2,122,5,Others
17306.0,29,16,6092.74,3,4,4,344,11,Loyal Customers
17307.0,266,1,-152.64000000000001,1,2,1,121,4,Others
17311.0,217,1,556.46,1,2,3,123,6,Others
17312.0,39,3,644.3,3,3,3,333,9,Loyal Customers
17314.0,49,7,1496.47,3,4,4,344,11,Loyal Customers
17315.0,1,34,4288.74,4,4,4,444,12,Champions
17320.0,1,3,1200.6200000000001,4,3,3,433,10,Loyal Customers
17323.0,25,5,532.2,4,4,2,442,10,Champions
17324.0,232,2,702.23,1,3,3,133,7,At Risk
17325.0,181,1,96.8,1,2,1,121,4,Others
17329.0,216,1,243.36,1,2,1,121,4,Others
17331.0,24,1,175.2,4,2,1,421,7,Potential Loyalists
17334.0,202,3,306.6,1,3,2,132,6,At Risk
17337.0,52,7,1944.32,3,4,4,344,11,Loyal Customers
17338.0,15,8,5186.22,4,4,4,444,12,Champions
17339.0,266,1,60.0,1,2,1,121,4,Others
17340.0,14,10,7295.88,4,4,4,444,12,Champions
17341.0,57,3,781.36,3,3,3,333,9,Loyal Customers
17343.0,256,1,193.64,1,2,1,121,4,Others
17345.0,97,2,128.33,2,3,1,231,6,At Risk
17346.0,4,8,1266.21,4,4,3,443,11,Champions
17348.0,198,1,160.15,1,2,1,121,4,Others
17349.0,80,1,110.75,2,2,1,221,5,Others
17351.0,70,2,427.3,3,3,2,332,8,Loyal Customers
17353.0,30,2,1740.0,3,3,4,334,10,Loyal Customers
17356.0,212,1,178.22,1,2,1,121,4,Others
17358.0,204,2,365.85,1,3,2,132,6,At Risk
17360.0,85,1,330.95,2,2,2,222,6,Others
17361.0,87,2,263.92,2,3,2,232,7,At Risk
17362.0,140,2,312.23,2,3,2,232,7,At Risk
17364.0,38,7,2608.36,3,4,4,344,11,Loyal Customers
17365.0,70,5,2371.01,3,4,4,344,11,Loyal Customers
17367.0,139,1,168.4,2,2,1,221,5,Others
17368.0,74,6,1051.72,2,4,3,243,9,At Risk
17370.0,70,1,110.69999999999999,3,2,1,321,6,Potential Loyalists
17371.0,262,1,97.63,1,2,1,121,4,Others
17372.0,67,6,1061.13,3,4,3,343,10,Loyal Customers
17373.0,35,2,287.3,3,3,2,332,8,Loyal Customers
17374.0,119,2,495.77,2,3,2,232,7,At Risk
17375.0,91,4,372.5,2,3,2,232,7,At Risk
17376.0,212,1,105.85,1,2,1,121,4,Others
17377.0,27,10,1870.38,4,4,4,444,12,Champions
17381.0,20,24,16872.47,4,4,4,444,12,Champions
17384.0,120,1,227.65,2,2,1,221,5,Others
17386.0,14,3,1541.4,4,3,4,434,11,Loyal Customers
17388.0,32,3,953.0300000000001,3,3,3,333,9,Loyal Customers
17389.0,21,33,8379.18,4,4,4,444,12,Champions
17391.0,64,2,508.8,3,3,2,332,8,Loyal Customers
17392.0,207,2,457.91,1,3,2,132,6,At Risk
17394.0,120,1,203.86999999999998,2,2,1,221,5,Others
17396.0,49,6,4801.8,3,4,4,344,11,Loyal Customers
17398.0,15,3,653.38,4,3,3,433,10,Loyal Customers
17400.0,27,5,2129.96,4,4,4,444,12,Champions
17402.0,2,8,1732.45,4,4,4,444,12,Champions
17404.0,24,12,19636.3,4,4,4,444,12,Champions
17405.0,51,1,393.31,3,2,2,322,7,Potential Loyalists
17406.0,231,5,1928.72,1,4,4,144,9,At Risk
17408.0,64,1,32.65,3,2,1,321,6,Potential Loyalists
17409.0,85,2,771.85,2,3,3,233,8,At Risk
